Imovel_ID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero
202485,1500000,238.63,-19.8836443,-43.9270414,4,2,1,3,417.79,450,nordeste,União,43228,,
130138,2100000,238,-19.9465796,-43.9374046,4,4,2,3,500,900,centro-sul,Sion,43228,,
334338,1300000,238,-19.912364,-43.9353873,3,3,2,2,265.82,880,leste,Floresta,43228,Rua Célio de Castro,600.0
1077985,685000,237.55,-19.9221351,-43.9444551,3,3,1,1,134.27,1000,centro-sul,Lourdes,43228,Praça Raul Soares,89.0
350494,690000,237.53,-19.9015193,-43.9781468,4,4,1,2,234.16,280,noroeste,Caiçara-Adelaide,43228,,
13705,1030000,236,-19.9746935,-43.9684503,4,3,1,3,0,450,oeste,Buritis,43228,Rua Cônsul Walter,90.0
157204,1299999.9,235.57,-19.96683877,-43.94814299,4,3,1,3,661.61,700,centro-sul,Santa Lúcia,43228,,
349898,1350000,235.04,-19.8878013,-43.9240161,4,2,1,3,314,800,leste,Cidade Nova,43228,,
3248966,950000,235,-19.8610924,-43.9537178,4,2,1,4,298,570,pampulha,Liberdade,43228,Rua Doutor Teles,306.0
48809,930000,235,-19.8918791,-43.9236499,3,2,1,2,0,0,leste,Cidade Nova,43228,Rua Afonso Pena Júnior,425.0
163238,1100000,233.69,-19.9025813,-43.9697794,4,4,2,3,220,500,noroeste,Padre Eustáquio,43228,,
371504,1500000,233,-19.859425,-43.954896,4,5,2,3,207.18,280,pampulha,Liberdade,43228,,
354975,750000,233,-19.9226101,-43.9469911,3,2,0,0,119.97,686,centro-sul,Barro Preto,43228,,
52070,2700000,232,-19.7872286,-44.0101144,4,5,3,4,987.5,1500,oeste,Gutierrez,43228,Rua Almirante Tamandaré,555.0
272590,950000,231,-19.9526719,-43.9241755,4,2,1,2,295,660,centro-sul,Sion,43228,,
3245623,1400000,230.94,-19.936658,-43.924074,4,2,2,2,349.45,1400,oeste,Gutierrez,43228,,
12802,999000,230.5,-19.9707457,-43.9733586,4,2,1,3,0,300,oeste,Buritis,43228,Rua Maria Heilbuth Surette,522.0
332270,2300000,230,-19.9734998,-43.9417785,4,5,4,3,1163.23,2000,centro-sul,Belvedere,43228,Rua Vicente Guimarães,21.0
1895060,2100000,230,-19.9293498,-43.9549526,4,4,2,3,747,1950,centro-sul,Santo Agostinho,43228,,
221501,2000000,230,-19.9325601,-43.9285974,4,3,1,3,6796.21,1600,centro-sul,Savassi,43228,,
174882,1840000,230,-19.9318828,-43.9409497,4,4,1,3,500,1460,centro-sul,Lourdes,43228,,
65852,1600000,230,-19.9392739,-43.9224274,4,5,3,3,660.2,2000,centro-sul,Serra,43228,Rua Professor Estevão Pinto,521.0
365721,1300000,230,-19.8760358,-43.9967994,4,3,1,3,130,650,pampulha,Castelo,43228,Rua Castelo da Beira,583.0
3253841,990000,230,-19.9694997,-43.9717477,4,4,2,3,315,697.86,oeste,Buritis,43228,Rua Maria Heilbuth Surette,1404.0
51048,750000,230,-19.979772,-43.9661268,4,3,1,2,218,500,oeste,Buritis,43228,Rua Esmeraldo Botelho,125.0
172031,710000,230,-19.9760075,-43.9641158,5,3,1,3,266.16,588,oeste,Buritis,43228,,
3248963,625000,230,-19.9739335,-43.9644006,3,4,1,2,140,350,oeste,Buritis,43228,Rua Doutor Lucídio Avelar,225.0
3253053,600000,230,-19.8385159,-43.9522805,4,1,1,3,155,350,pampulha,Itapoã,43228,Avenida Doutor Cristiano Guimarães,1133.0
144848,598000,230,-19.9422694,-43.9684304,4,4,1,3,147.19,290,oeste,Nova Suíssa,43228,,
331298,590000,230,-19.9650681,-43.9511422,4,2,1,2,311,450,centro-sul,Santa Lúcia,43228,,
3246840,519000,230,-19.8919441,-43.925504,4,2,1,1,200.01,274,leste,Cidade Nova,43228,Rua Francisco de Paula Castro,105.0
3255590,1150000,229,-19.9800495,-44.0173484,3,4,2,4,282.31,200,barreiro,Barreiro de Baixo,43228,,
1518612,950000,228.78,-19.928995,-43.977067,4,4,2,3,184,650,oeste,Nova Suíssa,43228,,
3254615,1085536,228.3,-19.9802214,-43.9767525,3,2,1,4,0,0,oeste,Estoril,43228,Rua Rubens Caporali Ribeiro,839.0
125166,1060000,228,-19.966797,-43.965625,4,4,2,4,467,1275,oeste,Estoril,43228,,
3255675,620000,228,-19.8904469,-43.9273401,4,2,1,3,0.01,0,nordeste,União,43228,Rua Nelson,389.0
517085,590000,228,-19.94747126,-43.93625944,4,1,1,2,181,400,centro-sul,São Pedro,43228,Rua Campo Belo,64.0
1924014,2713872,227.14,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,43228,Rua Cypriano Souza Coutinho,47.0
1929761,2713872,227.14,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,43228,Rua Cypriano Souza Coutinho,47.0
788034,750000,227,-19.8779629,-44.0016835,4,2,2,4,248,300,pampulha,Castelo,43228,,
2267214,950000,226.8,-19.978893,-43.978888,3,3,1,3,307.25,430,oeste,Buritis,43228,,
272296,1450000,226,-19.9441994,-43.9378424,4,3,1,2,373,580,centro-sul,São Pedro,43228,,
3248949,785000,225,-19.836898,-43.951779,3,3,1,2,160,250,pampulha,Itapoã,43228,,
137713,900000,224,-19.8831955,-43.9272834,4,2,1,3,142.12,516,nordeste,União,43228,Rua Flor-de-jequitibá,25.0
179543,840000,224,-19.9689528,-43.9698287,4,3,1,4,312,1400,oeste,Buritis,43228,Rua Lauro Ferreira,192.0
1863255,330000,224,-19.966781,-43.973374,3,2,1,2,0,300,oeste,Havaí,43228,,
1034085,950000,223.92,-19.8714465,-43.9805721,4,3,1,4,260.14,500,pampulha,Ouro Preto,43228,,
357455,660000,222.97,-19.971287,-43.970474,4,4,1,2,232.23,350,oeste,Buritis,43228,,
192615,1450000,222,-19.9388707,-43.9596461,4,5,2,3,487,2000,oeste,Gutierrez,43228,,
8997,1100000,221.94,-19.9749667,-43.9686378,5,4,2,4,369.53,540,oeste,Buritis,43228,,
200035,1200000,221.45,-19.9717826,-43.9665274,4,4,2,4,0,0,oeste,Buritis,43228,Avenida Professor Mário Werneck,2130.0
3241763,2000000,221.39,-19.9333064,-43.9334113,4,4,1,2,563.41,1350,centro-sul,Savassi,43228,Rua Cláudio Manoel,599.0
115482,1200000,221.31,-19.9767057,-43.9678447,4,4,2,3,0,460,oeste,Buritis,43228,,
3240464,980000,220.11,-19.9482803,-43.956961,4,3,1,2,499,1421,centro-sul,Luxemburgo,43228,Rua Fábio Couri,234.0
3254452,2250000,220,-19.9310451,-43.9420801,4,2,1,3,643.94,2100,centro-sul,Lourdes,43228,,
3249461,1990000,220,-19.944142,-43.9166359,3,2,3,3,947.46,2400,centro-sul,Serra,43228,,
3251755,1650000,220,-19.9299869,-43.925514,4,4,1,3,632.77,1000,centro-sul,Funcionários,43228,Rua Dos Timbiras,122.0
3238100,1350000,220,-19.9526144,-43.9321215,4,4,1,2,529.54,1680,centro-sul,Sion,43228,,
179172,1300000,220,-19.9341142,-43.9480255,4,3,1,2,274,1200,centro-sul,Santo Agostinho,43228,Rua Felipe dos Santos,869.0
146255,1298700,220,-19.9422454,-43.9580484,4,3,2,3,0,0,oeste,Gutierrez,43228,Rua Nascimento Gurgel,15.0
363018,1000000,220,-19.9447699,-43.9540439,4,2,1,4,361.07,1470,centro-sul,Luxemburgo,43228,,
2357632,995000,220,-19.9834966,-43.9741804,4,4,1,3,275.53,600,oeste,Buritis,43228,Avenida Deputado Cristóvam Chiaradia,430.0
163050,960000,220,-19.9473334,-43.9435218,3,3,1,2,120,750,centro-sul,Santo Antônio,43228,Rua Matipó,333.0
159745,740000,220,-19.875355,-43.997008,4,3,1,4,188,350,pampulha,Castelo,43228,,
342239,615000,220,-19.8781163,-43.9990183,5,1,1,4,110,250,pampulha,Castelo,43228,,
1525381,600000,220,-19.9288998,-43.9702979,4,2,1,1,80,310,oeste,Prado,43228,Rua Contria,520.0
458309,600000,220,-19.9387377,-43.9832621,3,4,1,2,186,280,oeste,Salgado Filho,43228,Rua Batista Carneiro,119.0
1895726,599000,220,-19.9727633,-43.9737918,3,3,1,2,260,450,oeste,Estoril,43228,Rua Maria Heilbuth Surette,484.0
338847,540000,220,-19.9423706,-43.9169115,4,1,2,2,118,522,centro-sul,Serra,43228,,
2843917,490000,220,-19.9950256,-44.0201798,3,1,1,2,900,200,barreiro,Diamante,43228,Rua Aparecida Feitosa Furtado,55.0
1835060,470000,220,-19.881847,-43.920104,4,4,1,2,227.63,350,nordeste,União,43228,Rua Nelson,555.0
334842,900000,219.52,-19.9471892,-43.9218729,3,3,3,3,773.7,650,centro-sul,Cruzeiro,43228,,
3250581,650000,219,-19.958771,-43.946336,4,3,1,1,274.23,992,centro-sul,Santa Lúcia,43228,,
404536,1300000,218.14,-19.8574839,-43.9500345,4,4,2,4,210.74,380,pampulha,Pampulha,43228,,
2544322,830000,218,-19.8791109,-43.9969415,3,3,1,3,110,380,pampulha,Pampulha,43228,Avenida Miguel Perrela,533.0
3235937,750000,218,-19.9796618,-43.9789616,3,4,3,2,0,200,oeste,Buritis,43228,Rua Sílvio Menicucci,550.0
179268,700000,218,-19.9790416,-43.9693324,5,3,1,3,228.79,500,oeste,Buritis,43228,Avenida Protásio de Oliveira Penna,353.0
1534077,2800000,217,-19.9498449,-43.9261468,4,5,4,4,600,1200,centro-sul,Cruzeiro,43228,Rua Joaquim Linhares,223.0
1534076,2760000,217,-19.9498449,-43.9261468,4,5,4,4,600,1200,centro-sul,Cruzeiro,43228,Rua Joaquim Linhares,223.0
1534075,2680000,217,-19.9498449,-43.9261468,4,5,4,4,600,1200,centro-sul,Anchieta,43228,Rua Joaquim Linhares,223.0
3245727,2000000,217,-19.9735234,-43.9369421,4,4,2,4,1078.33,1600,centro-sul,Belvedere,43228,Rua Fausto Nunes Vieira,80.0
166772,1150000,217,-19.974127,-43.9681486,4,4,2,4,0,0,oeste,Buritis,43228,Avenida Professor Mário Werneck,2140.0
3239755,2760000,216,-19.9283592,-43.9428033,4,4,2,4,1263,2200,centro-sul,Santo Agostinho,43228,,
149759,1600000,216,-19.932513,-43.939783,4,3,1,2,397,1025,centro-sul,Centro,43228,,
57888,1200000,216,-19.9474258,-43.9296906,4,2,1,3,513.68,1500,centro-sul,Sion,43228,,
398781,1190000,215,-19.9160365,-43.9734744,3,4,1,3,385,605,noroeste,Padre Eustáquio,43228,,
351241,1050000,215,-19.918255,-43.978664,4,3,1,3,80,705,noroeste,Padre Eustáquio,43228,,
3243536,650000,214,-19.8598915,-43.9417602,4,3,1,2,182,450,pampulha,Dona Clara,43228,Rua Leopoldina Cardoso,150.0
17352,1520000,212.25,-19.9519033,-43.9227556,3,2,1,3,609,400,centro-sul,Mangabeiras,43228,,
3250239,1950000,212,-19.9673529,-43.9505687,4,5,2,4,1212.78,2420,centro-sul,Santa Lúcia,43228,,
139775,950000,212,-19.8794824,-43.9985445,4,4,1,3,259.35,550,pampulha,Castelo,43228,,
3240175,750000,212,-19.8928914,-43.9973534,4,2,1,2,1070.2,350,pampulha,Manacás,43228,,
157952,680000,212,-19.968141,-43.970821,3,4,2,3,320,560,oeste,Buritis,43228,,
171754,590000,212,-19.8936699,-43.9302796,4,4,1,3,167,400,nordeste,Silveira,43228,Rua Ana de Carvalho Silveira,287.0
1671687,800000,211.96,-19.9443212,-43.9192366,4,2,1,2,234,1150,centro-sul,Serra,43228,,
3257071,800000,211.39,-19.9802774,-43.9746319,4,4,2,2,284.04,600,oeste,Buritis,43228,Avenida Deputado Cristóvam Chiaradia,430.0
361024,1704642,211.05,-19.9272084,-43.9514643,2,1,0,1,0,0,centro-sul,Santo Agostinho,43228,Avenida Barbacena,500.0
169955,750000,211,-19.8865939,-43.9232593,4,4,2,4,0,0,leste,Cidade Nova,43228,Rua Professor Lincoln Continentino,274.0
152219,2390000,210,-19.8907939,-43.9251413,4,5,2,6,849,0,leste,Cidade Nova,43228,Rua Afonso Pena Júnior,297.0
1602555,2300000,210,-19.9350408,-43.9414994,4,4,2,3,1050,2950,centro-sul,Savassi,43228,,
57129,1990000,210,-19.9716798,-43.9440075,4,3,2,3,888.41,2100,centro-sul,Belvedere,43228,,
360782,1400000,210,-19.9376699,-43.918476,3,4,1,3,432.33,2120,leste,São Lucas,43228,,
360155,1390000,210,-19.8794536,-44.0021437,4,1,1,4,101,120,pampulha,Castelo,43228,,
355281,1300000,210,-19.9441345,-43.9585785,4,3,1,3,353.03,1700,oeste,Gutierrez,43228,,
1841047,1100000,210,-19.873751,-43.931029,4,3,2,3,311,0,nordeste,Palmares,43228,Rua Coronel Jairo Pereira,444.0
171776,1100000,210,-19.907882,-43.924725,5,3,1,3,0,0,leste,Sagrada Família,43228,Rua Bicas,35.0
2423086,995000,210,-19.9719192,-43.9694782,4,2,1,2,335.74,600,oeste,Buritis,43228,,
161356,790000,210,-19.9452837,-43.9415985,4,2,1,2,322.17,1600,centro-sul,Santo Antônio,43228,,
58036,700000,210,-19.9820031,-43.9720303,3,4,1,3,289.41,400,oeste,Buritis,43228,Rua Esmeraldo Botelho,61.0
363097,690000,210,-19.8989102,-43.9246754,4,4,2,3,188,300,leste,Sagrada Família,43228,Rua Godofredo de Araújo,491.0
146375,650000,210,-19.900909,-43.918385,3,3,1,2,136.36,360,leste,Sagrada Família,43228,,
1675460,540000,210,-19.9787246,-43.9667776,3,3,1,1,185.23,300,oeste,Buritis,43228,,
3246398,500000,210,-19.8681826,-43.930632,3,3,1,2,104,250,nordeste,Palmares,43228,Rua Divinolândia de Minas,64.0
47694,750000,209.5,-19.8736718,-43.9798959,3,2,1,4,160,300,pampulha,Ouro Preto,43228,,
356504,800000,209,-19.9736284,-43.9677053,5,5,2,3,267.7,450,oeste,Buritis,43228,Rua Marco Aurélio de Miranda,230.0
336585,850000,208.93,-19.931277,-43.973139,5,5,2,3,273.56,360,oeste,Nova Suíssa,43228,,
3251295,990000,208.46,-19.8838149,-43.93422,3,2,1,4,309.95,360,nordeste,Silveira,43228,Rua Princesa Leopoldina,252.0
354263,600000,208,-19.8804891,-43.9235947,3,2,1,2,0,0,nordeste,União,43228,Rua Lorca,59.0
351607,539000,207.16,-19.9367506,-43.973912,4,4,1,3,125,400,oeste,Nova Suíssa,43228,,
40034,1490000,206.67,-19.9465617,-43.937618,4,4,2,2,1060,1200,centro-sul,São Pedro,43228,,
1858105,500000,206.32,-19.8692426,-43.9193238,5,3,1,3,179,150,nordeste,Fernão Dias,43228,,
352602,1617000,206,-19.9565738,-43.9373099,3,3,1,4,1,1,centro-sul,Sion,43228,Rua das Guianas,151.0
29759,1220000,206,-19.9243622,-43.9623116,4,4,1,2,200,400,oeste,Prado,43228,Rua Rio Claro,446.0
45961,1100000,206,-19.9000973,-43.9232033,3,4,1,4,0,0,leste,Sagrada Família,43228,Rua Conselheiro Lafaiete,986.0
358314,1590000,205.95,-19.9416705,-43.9459525,3,4,1,4,220,400,centro-sul,Santo Antônio,43228,Rua Paulo Afonso,486.0
3253147,2200000,205,-19.942731,-43.9220121,3,1,3,4,1635.9,1250,centro-sul,Serra,43228,Rua Professor Estevão Pinto,427.0
16543,870000,205,-19.9618458,-43.9481112,4,2,1,2,154.39,400,centro-sul,Santa Lúcia,43228,Rua Via Láctea,280.0
3241425,865000,205,-19.9564943,-43.9670505,3,2,1,4,2059.15,400,oeste,Estoril,43228,Rua Cordelina Silveira Matos,35.0
3252020,1980000,204.7,-19.9316965,-43.9450234,4,4,3,3,1008.59,2500,centro-sul,Lourdes,43228,Rua Tomás Gonzaga,321.0
3245423,820000,203.78,-19.9796425,-44.0242335,3,2,1,4,100,200,barreiro,Barreiro,43228,,
632521,850000,203.51,-19.9649932,-43.9510328,4,3,1,2,272,700,centro-sul,São Bento,43228,,
363672,1200000,203,-19.8609525,-43.9532963,4,2,1,3,331.55,230,pampulha,Liberdade,43228,Rua Duarte da Costa,311.0
343831,640000,203,-19.9983992,-44.0747699,3,3,1,4,131.54,180,barreiro,Tirol,43228,,
3240562,630000,202.54,-19.8747388,-43.931775,4,4,1,2,217.84,298,nordeste,Palmares,43228,Rua Décio Salema,200.0
3252318,683000,202,-19.926664,-43.974797,4,3,1,3,130,324,oeste,Nova Suíssa,43228,Rua Pimentel Barbosa,75.0
3211384,590000,202,-19.8812539,-43.982065,3,3,1,2,128,310,pampulha,Ouro Preto,43228,,
335001,1811772.48,201.7,-19.9434848,-43.9536915,4,4,2,4,1237.35,930,centro-sul,Vila Paris,43228,Rua Henrique Sales,109.0
3248931,1200000,201,-19.965706,-43.9602951,4,3,1,3,299,840,oeste,Estoril,43228,Rua Pintor Vicente Abreu,78.0
3249286,750000,201,-19.8781595,-43.9934747,3,3,1,2,180,550,pampulha,Castelo,43228,,
1806667,747000,201,-19.9328969,-43.9705595,4,2,2,2,242.8,300,oeste,Barroca,43228,Rua Contendas,536.0
1575254,1290000,200.08,-19.9494285,-43.9332838,4,2,1,3,467.08,2500,centro-sul,Sion,43228,,
343554,1700000,200,-19.9395361,-43.9566105,4,5,2,3,737.15,1950,oeste,Gutierrez,43228,Rua Estácio de Sá,147.0
359282,1200000,200,-19.9474932,-43.959029,4,5,2,4,245.74,1500,centro-sul,Luxemburgo,43228,,
353566,1100000,200,-19.9402154,-43.9266092,4,3,1,2,229,700,centro-sul,Sion,43228,,
356462,980000,200,-19.974727,-43.970154,3,5,2,3,365,506,oeste,Buritis,43228,Rua Cônsul Walter,203.0
3254483,920000,200,-19.861506,-43.955343,4,2,1,3,215.59,350,pampulha,Liberdade,43228,,
363147,898000,200,-19.8857096,-43.9227888,4,1,2,4,311.91,420,nordeste,União,43228,,
1529883,889000,200,-19.9264279,-43.9392578,4,2,1,1,330,1500,centro-sul,Centro,43228,Rua Espírito Santo,1752.0
67116,880000,200,-19.9286655,-43.9136439,3,1,1,2,265.11,580,leste,São Lucas,43228,,
155460,880000,200,-19.8668811,-43.9896898,3,4,1,3,80,550,pampulha,Paquetá,43228,Rua Pedrogão Pequeno,55.0
43585,870000,200,-19.9414879,-43.9222816,4,2,1,2,214.92,1200,centro-sul,Serra,43228,,
360809,860000,200,-19.9423104,-43.9687258,4,3,2,3,147.83,520,oeste,Nova Granada,43228,,
356821,850000,200,-19.9412831,-43.9644548,4,4,1,4,317.81,600,oeste,Gutierrez,43228,,
3249459,850000,200,-19.9347255,-43.9298735,4,1,1,1,331.1,1458,centro-sul,Funcionários,43228,,
2242303,800000,200,-19.9703583,-43.9721065,3,4,1,3,275.24,500,oeste,Buritis,43228,Rua Maria Heilbuth Surette,1227.0
1836973,790000,200,-19.9763108,-43.9739907,3,3,1,2,287,360,oeste,Buritis,43228,Avenida Professor Mário Werneck,3086.0
30133,780000,200,-19.9715924,-43.9680532,4,1,1,3,200,620,oeste,Buritis,43228,Rua Ernani Agricola,120.0
3234759,750000,200,-19.9473327,-43.9457718,4,3,1,4,312.63,1200,centro-sul,Santo Antônio,43228,,
397895,750000,200,-19.871845,-43.931954,3,3,1,3,202.51,0,nordeste,Palmares,43228,Rua Joviano Naves,168.0
6098,630000,200,-19.9219607,-43.9703729,4,3,1,2,163.8,350,noroeste,Padre Eustáquio,43228,Rua Mendanha,37.0
3244010,600000,200,-19.88833,-43.995233,3,2,1,2,110,400,pampulha,Castelo,43228,,
3234916,600000,200,-19.8453324,-43.9750048,4,4,1,2,99.98,80,pampulha,Santa Branca,43228,Rua das Canárias,879.0
402391,560000,200,-19.9113478,-43.9788894,4,2,2,2,81.27,220,noroeste,Monsenhor Messias,43228,,
3256436,713000,199.68,-19.93637,-43.9181068,4,3,2,2,121,255,centro-sul,Serra,43228,Rua Itaparica,310.0
354490,895000,199.05,-19.9190638,-43.975756,4,4,1,2,257.67,670,noroeste,Padre Eustáquio,43228,Rua Coronel José Benjamim,1300.0
1675456,1650000,199,-19.931552,-43.957907,4,4,2,4,530,1300,oeste,Gutierrez,43228,Rua Holanda Lima,99.0
2579310,710000,199,-19.9792494,-43.9686201,4,5,2,2,195,450,oeste,Buritis,43228,Rua Esmeraldo Botelho,19.0
1578665,2150000,198,-19.9344752,-43.9296199,4,3,2,3,737,1500,centro-sul,Savassi,43228,,
57555,1920000,198,-19.9461419,-43.929013,4,4,3,4,797.21,2200,centro-sul,Carmo,43228,Rua Passa Tempo,416.0
366745,1150000,198,-19.943177,-43.9213672,4,3,1,2,325.01,995,centro-sul,Serra,43228,Rua Caraça,211.0
3241935,1082377.58,197.92,-19.88654,-43.8906141,4,2,1,2,40,400,leste,Cidade Nova,43228,Rua José Silva Passos,300.0
3251948,878996,197.92,-19.8876035,-43.8930563,3,2,1,2,40,400,leste,Boa Vista,43228,Rua José Silva Passos,300.0
3247497,873996.97,197.92,-19.8863738,-43.8904379,3,2,1,2,40,400,leste,Cidade Nova,43228,Rua José Silva Passos,300.0
1609922,2935363,197.05,-19.935122,-43.9589383,4,2,2,4,0,0,oeste,Gutierrez,43228,Rua General Dionísio Cerqueira,200.0
1533793,2520000,197,-19.9498449,-43.9261468,4,4,2,4,500,1200,centro-sul,Cruzeiro,43228,Rua Joaquim Linhares,223.0
3129905,640000,197,-19.8724817,-43.9300855,4,2,1,2,180,400,nordeste,Palmares,43228,Rua Coronel Jairo Pereira,345.0
19856,1598000,196.71,-19.9304791,-43.9363628,3,3,1,3,422,900,centro-sul,Funcionários,43228,Rua Sergipe,440.0
358251,1150000,196.69,-19.9416321,-43.946103,3,3,1,4,160,400,centro-sul,Santo Antônio,43228,Rua Paulo Afonso,486.0
1696006,1850000,196,-19.9297739,-43.927812,4,3,2,3,811.17,1500,centro-sul,Funcionários,43228,,
351984,1150000,196,-19.9710095,-43.9685456,4,2,1,3,331.9,900,oeste,Buritis,43228,Rua Ernani Agricola,220.0
3254978,950000,196,-19.9696809,-43.9690151,4,5,2,4,419.08,950,oeste,Buritis,43228,Rua Ernani Agricola,475.0
278053,800000,195.77,-19.9302359,-43.9336131,4,2,1,1,200,430,centro-sul,Funcionários,43228,,
40556,1190000,195.57,-19.8589556,-43.9635126,3,5,3,3,246,1450,pampulha,São Luiz (pampulha),43228,,
139407,699000,195.41,-19.87357935,-43.93105496,4,1,2,2,195,300,nordeste,Palmares,43228,Rua Coronel Jairo Pereira,787.0
168295,1700000,195,-19.9300138,-43.9466788,4,3,1,2,610,1200,centro-sul,Santo Agostinho,43228,,
181305,800000,195,-19.9771998,-43.969527,4,2,1,5,358.84,750,oeste,Buritis,43228,,
57848,700000,194.9,-19.8897058,-43.9246089,3,3,1,2,73.53,350,nordeste,União,43228,Rua Doutor José Silva Martins,409.0
5774,1700000,194.59,-19.9480737,-43.9323098,4,1,3,3,514,2000,centro-sul,Sion,43228,,
33504,2726988,194.06,-19.9350202,-43.9589879,4,2,2,4,0,0,oeste,Gutierrez,43228,Rua General Dionísio Cerqueira,200.0
3235452,1770000,193,-19.951576,-43.933244,4,5,2,5,1037,2065,centro-sul,Sion,43228,,
170204,1146645.77,193,-19.9766941,-43.9767542,4,3,1,3,0,0,oeste,Buritis,43228,Rua Rubens Caporali Ribeiro,998.0
2066541,769000,193,-19.973849,-43.9695025,4,4,1,3,292,500,oeste,Buritis,43228,,
3252759,690000,193,-19.9405093,-43.9636944,4,3,1,2,140.77,450,oeste,Grajaú,43228,,
404936,690000,192.81,-19.9096606,-43.9777034,3,4,1,2,156.92,250,noroeste,Monsenhor Messias,43228,,
3243524,795000,192.13,-19.9793134,-43.9680818,3,3,1,3,265,660,oeste,Buritis,43228,Rua Esmeraldo Botelho,157.0
36010,2100000,192,-10.0764423,-67.0586494,4,4,2,4,800,1800,centro-sul,Belvedere,43228,,
3237699,1095000,192,-19.9750468,-43.9684378,5,1,4,4,228.28,1454.08,oeste,Buritis,43228,Rua Cônsul Walter,15.0
3237799,680000,192,-19.8928738,-43.9290862,4,2,2,3,219.3,610,nordeste,Silveira,43228,Rua Ana de Carvalho Silveira,199.0
1932013,2814978,191.51,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,43228,Rua Cypriano Souza Coutinho,47.0
1932009,2732113,191.51,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,43228,Rua Cypriano Souza Coutinho,47.0
1931554,2662173,191.51,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,43228,Rua Cypriano Souza Coutinho,47.0
1930207,2594278,191.51,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,43228,Rua Cypriano Souza Coutinho,47.0
1930208,2594278,191.51,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,43228,Rua Cypriano Souza Coutinho,47.0
3254045,980000,191.21,-19.947022,-43.922889,3,3,1,2,271.9,600,centro-sul,Cruzeiro,43228,,
173757,650000,191.16,-19.8598915,-43.9417602,3,2,1,2,172.14,470,pampulha,Jaraguá,43228,Rua Leopoldina Cardoso,18.0
346830,595000,191,-19.8973398,-43.9335421,3,4,1,2,0,0,nordeste,Silveira,43228,Rua Jataí,781.0
3240126,550000,191,-19.8730229,-43.9910721,4,2,2,2,110,250,pampulha,Ouro Preto,43228,,
1914058,990000,190.44,-19.940337,-43.912362,4,2,1,2,369.9,800,centro-sul,Serra,43228,,
24057,830000,190.31,-19.9259613,-43.9900768,3,2,1,2,0,380,noroeste,Coração Eucarístico,43228,Rua Dom Joaquim Silvério,435.0
336086,1600000,190.29,-19.8923273,-43.9249146,4,1,2,4,666.58,1600,leste,Cidade Nova,43228,Rua Vereador Teixeira de Azevedo,176.0
353164,1990000,190,-19.9525238,-43.9510687,4,4,3,4,8573,1637,centro-sul,Vila Paris,43228,Rua Padre Francisco Arantes,197.0
11803,1550000,190,-19.9250354,-43.9262662,4,2,1,2,413.82,1100,centro-sul,Funcionários,43228,,
3229308,1450000,190,-19.9304622,-43.9403441,4,3,1,2,506.41,1300,centro-sul,Lourdes,43228,Rua Gonçalves Dias,2162.0
146222,1295000,190,-19.930355,-43.9277084,4,2,1,2,386.69,1850,centro-sul,Funcionários,43228,,
52852,1280000,190,-19.956395,-43.929947,4,2,1,3,765.37,1200,centro-sul,Sion,43228,,
373837,1200000,190,-19.9377524,-43.9224901,4,2,1,3,564.38,1200,centro-sul,Serra,43228,Rua Dona Marianinha,20.0
334959,900000,190,-19.8809885,-43.9974045,4,4,2,3,315.59,370,pampulha,Castelo,43228,,
136896,895000,190,-19.9378597,-43.9183644,4,2,1,2,215.6,1350,centro-sul,Serra,43228,,
367311,890000,190,-19.9347377,-43.9298234,4,2,1,1,321.45,1500,centro-sul,Funcionários,43228,,
338460,870000,190,-19.9785025,-43.9744705,4,3,1,2,1446.52,550,oeste,Buritis,43228,Avenida Deputado Cristóvam Chiaradia,200.0
58467,790000,190,-19.940912,-43.915144,4,3,1,2,314.57,1800,centro-sul,Serra,43228,Rua Capivari,405.0
33683,780000,190,-19.9608995,-43.9473315,4,1,1,4,280,1300,centro-sul,São Bento,43228,,
13583,750000,190,-19.9676052,-43.9663306,4,4,1,3,256.33,577.44,oeste,Buritis,43228,Rua Engenheiro Alberto Pontes,459.0
344176,650000,190,-19.9756642,-44.0132747,4,1,1,2,1923.45,600,barreiro,Diamante,43228,,
3252553,650000,190,-19.928973,-43.969459,5,4,1,2,138,300,oeste,Prado,43228,Rua Sagres,522.0
3254808,650000,190,-19.9289812,-43.9695675,5,5,1,2,138.98,300,oeste,Prado,43228,Rua Sagres,552.0
48174,630000,190,-19.8639675,-43.9426273,3,3,1,2,0,0,pampulha,Santa Rosa,43228,Rua Quintino Bocaiúva,248.0
2469139,615000,190,-19.9401509,-43.9573291,4,2,2,2,147,348,oeste,Gutierrez,43228,,
